img,joints,cartesians,yolo_midpoint,our_midpoint,class
saltandpepper/img191_saltandpepper.png,"[85.67, -2.9, 55.74, -7.15, -55.17, 94.36]","[[15.01, 295.85, 363.91], [0.01, 0.009, -0.694, -0.72]]","[454.375, 93.962]","[454.628, 122.914]",2.0
plas_shadow/img191_plas_shadow.png,"[85.67, -2.9, 55.74, -7.15, -55.17, 94.36]","[[15.01, 295.85, 363.91], [0.01, 0.009, -0.694, -0.72]]","[454.375, 93.962]","[454.628, 122.914]",2.0
posterize/img191_posterize.png,"[85.67, -2.9, 55.74, -7.15, -55.17, 94.36]","[[15.01, 295.85, 363.91], [0.01, 0.009, -0.694, -0.72]]","[454.375, 93.962]","[454.628, 122.914]",2.0
superpixels/img191_superpixels.png,"[85.67, -2.9, 55.74, -7.15, -55.17, 94.36]","[[15.01, 295.85, 363.91], [0.01, 0.009, -0.694, -0.72]]","[454.375, 93.962]","[454.628, 122.914]",2.0
shotnoise/img191_shotnoise.png,"[85.67, -2.9, 55.74, -7.15, -55.17, 94.36]","[[15.01, 295.85, 363.91], [0.01, 0.009, -0.694, -0.72]]","[454.375, 93.962]","[454.628, 122.914]",2.0
additivenoise/img191_additivenoise.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
blur/img191_blur.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
clahe/img191_clahe.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
chromaticaberration/img191_chromaticaberration.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
defocus/img191_defocus.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
downscale/img191_downscale.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
emboss/img191_emboss.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
gaussnoise/img191_gaussnoise.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
gaussianblur/img191_gaussianblur.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
illumination/img191_illumination.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
medianblur/img191_medianblur.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
motionblur/img191_motionblur.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
multiplicativenoise/img191_multiplicativenoise.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
saltandpepper/img191_saltandpepper.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
plas_shadow/img191_plas_shadow.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
posterize/img191_posterize.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
superpixels/img191_superpixels.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
shotnoise/img191_shotnoise.png,"[116.91, 3.14, 50.05, 29.89, -59.23, 72.66]","[[-115.88, 296.46, 362.41], [0.01, 0.009, -0.694, -0.72]]","[352.201, 95.564]","[354.812, 125.268]",0.0
additivenoise/img191_additivenoise.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
blur/img191_blur.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
clahe/img191_clahe.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
chromaticaberration/img191_chromaticaberration.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
defocus/img191_defocus.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
downscale/img191_downscale.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
emboss/img191_emboss.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
gaussnoise/img191_gaussnoise.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
gaussianblur/img191_gaussianblur.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
illumination/img191_illumination.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
medianblur/img191_medianblur.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
motionblur/img191_motionblur.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
multiplicativenoise/img191_multiplicativenoise.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
saltandpepper/img191_saltandpepper.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
plas_shadow/img191_plas_shadow.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
posterize/img191_posterize.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
superpixels/img191_superpixels.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
shotnoise/img191_shotnoise.png,"[44.39, 16.37, 33.2, -53.54, -65.62, 121.52]","[[230.48, 299.47, 367.22], [0.01, 0.009, -0.694, -0.72]]","[589.305, 94.049]","[615.18, 120.559]",1.0
additivenoise/img192_additivenoise.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
blur/img192_blur.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
clahe/img192_clahe.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
chromaticaberration/img192_chromaticaberration.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
defocus/img192_defocus.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
downscale/img192_downscale.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
emboss/img192_emboss.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
gaussnoise/img192_gaussnoise.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
gaussianblur/img192_gaussianblur.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
illumination/img192_illumination.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
medianblur/img192_medianblur.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
motionblur/img192_motionblur.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
multiplicativenoise/img192_multiplicativenoise.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
saltandpepper/img192_saltandpepper.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
plas_shadow/img192_plas_shadow.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
posterize/img192_posterize.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
superpixels/img192_superpixels.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
shotnoise/img192_shotnoise.png,"[56.0, 39.92, 42.4, -35.62, -85.86, 94.52]","[[156.29, 306.53, 209.79], [0.01, 0.009, -0.694, -0.72]]","[526.724, 208.447]","[541.731, 235.441]",1.0
additivenoise/img192_additivenoise.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
blur/img192_blur.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
clahe/img192_clahe.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
chromaticaberration/img192_chromaticaberration.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
defocus/img192_defocus.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
downscale/img192_downscale.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
emboss/img192_emboss.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
gaussnoise/img192_gaussnoise.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
gaussianblur/img192_gaussianblur.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
illumination/img192_illumination.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
medianblur/img192_medianblur.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
motionblur/img192_motionblur.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
multiplicativenoise/img192_multiplicativenoise.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
saltandpepper/img192_saltandpepper.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
plas_shadow/img192_plas_shadow.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
posterize/img192_posterize.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
superpixels/img192_superpixels.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
shotnoise/img192_shotnoise.png,"[144.41, 54.0, 13.57, 54.34, -78.69, 71.98]","[[-325.87, 303.78, 198.93], [0.01, 0.009, -0.694, -0.72]]","[186.618, 224.611]","[183.901, 255.216]",0.0
additivenoise/img193_additivenoise.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
blur/img193_blur.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
clahe/img193_clahe.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
chromaticaberration/img193_chromaticaberration.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
defocus/img193_defocus.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
downscale/img193_downscale.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
emboss/img193_emboss.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
gaussnoise/img193_gaussnoise.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
gaussianblur/img193_gaussianblur.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
illumination/img193_illumination.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
medianblur/img193_medianblur.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
motionblur/img193_motionblur.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
multiplicativenoise/img193_multiplicativenoise.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
saltandpepper/img193_saltandpepper.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
plas_shadow/img193_plas_shadow.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
posterize/img193_posterize.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
superpixels/img193_superpixels.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
shotnoise/img193_shotnoise.png,"[43.91, 15.1, 34.4, -54.03, -65.83, 121.79]","[[228.41, 293.63, 369.17], [0.01, 0.009, -0.694, -0.72]]","[592.102, 94.566]","[625.068, 121.03]",2.0
additivenoise/img193_additivenoise.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
blur/img193_blur.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
clahe/img193_clahe.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
chromaticaberration/img193_chromaticaberration.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
defocus/img193_defocus.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
downscale/img193_downscale.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
emboss/img193_emboss.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
gaussnoise/img193_gaussnoise.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
gaussianblur/img193_gaussianblur.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
illumination/img193_illumination.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
medianblur/img193_medianblur.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
motionblur/img193_motionblur.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
multiplicativenoise/img193_multiplicativenoise.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
saltandpepper/img193_saltandpepper.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
plas_shadow/img193_plas_shadow.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
posterize/img193_posterize.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
superpixels/img193_superpixels.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
shotnoise/img193_shotnoise.png,"[115.72, 1.69, 51.28, 28.63, -58.68, 73.27]","[[-108.57, 293.31, 363.61], [0.01, 0.009, -0.694, -0.72]]","[355.316, 95.194]","[357.166, 125.738]",0.0
additivenoise/img194_additivenoise.png,"[43.44, 15.37, 33.54, -54.67, -65.74, 122.5]","[[232.44, 293.89, 371.39], [0.01, 0.009, -0.694, -0.72]]","[591.92, 94.605]","[624.597, 121.03]",2.0
blur/img194_blur.png,"[43.44, 15.37, 33.54, -54.67, -65.74, 122.5]","[[232.44, 293.89, 371.39], [0.01, 0.009, -0.694, -0.72]]","[591.92, 94.605]","[624.597, 121.03]",2.0
clahe/img194_clahe.png,"[43.44, 15.37, 33.54, -54.67, -65.74, 122.5]","[[232.44, 293.89, 371.39], [0.01, 0.009, -0.694, -0.72]]","[591.92, 94.605]","[624.597, 121.03]",2.0
chromaticaberration/img194_chromaticaberration.png,"[43.44, 15.37, 33.54, -54.67, -65.74, 122.5]","[[232.44, 293.89, 371.39], [0.01, 0.009, -0.694, -0.72]]","[591.92, 94.605]","[624.597, 121.03]",2.0
defocus/img194_defocus.png,"[43.44, 15.37, 33.54, -54.67, -65.74, 122.5]","[[232.44, 293.89, 371.39], [0.01, 0.009, -0.694, -0.72]]","[591.92, 94.605]","[624.597, 121.03]",2.0
downscale/img194_downscale.png,"[43.44, 15.37, 33.54, -54.67, -65.74, 122.5]","[[232.44, 293.89, 371.39], [0.01, 0.009, -0.694, -0.72]]","[591.92, 94.605]","[624.597, 121.03]",2.0
emboss/img194_emboss.png,"[43.44, 15.37, 33.54, -54.67, -65.74, 122.5]","[[232.44, 293.89, 371.39], [0.01, 0.009, -0.694, -0.72]]","[591.92, 94.605]","[624.597, 121.03]",2.0
gaussnoise/img194_gaussnoise.png,"[43.44, 15.37, 33.54, -54.67, -65.74, 122.5]","[[232.44, 293.89, 371.39], [0.01, 0.009, -0.694, -0.72]]","[591.92, 94.605]","[624.597, 121.03]",2.0
